Date,Daily_Rainfall_mm,Mean_Daily_Temperature_Celsius,Mean_Daily_Relative_Humidity_Percent,Mean_Daily_Surface_Pressure_hPa,Mean_Daily_Wind_Speed_kmh,Mean_Daily_Wind_Direction_Degree,Mean_Daily_Radiation_Wh_m2,Prakasam_Barrage_Level_ft,Prakasam_Barrage_Inflow_cusecs,Prakasam_Barrage_Outflow_cusecs,Prakasam_Barrage_Current_Storage,Prakasam_Barrage_Flood_Cushion,Flood_Event
3/23/2024,0.7,30.20,68.33,1006.33,10.31,153.25,255.63,51.55,0,0,1.77,1.3,0
3/24/2024,0.1,30.83,65.75,1008.34,11.19,157.71,259.54,51.35,0,0,1.74,1.33,0
3/25/2024,0.4,30.23,65.50,1008.66,9.14,158.38,257.79,51.35,0,0,1.74,1.33,0
3/26/2024,0,30.08,65.13,1009.14,10.75,160.29,266.42,51.15,0,0,1.68,1.39,0
3/27/2024,0,30.44,66.04,1010.48,12.17,167.21,268.88,51.15,0,0,1.68,1.39,0
3/28/2024,0,31.00,63.17,1008.19,10.58,169.33,270.00,50.95,0,0,1.65,1.42,0
3/29/2024,0,31.32,62.25,1007.11,12.53,171.00,271.29,50.75,0,0,1.61,1.46,0
3/30/2024,0,31.36,62.71,1008.15,11.66,163.21,268.25,50.45,0,0,1.55,1.42,0
3/31/2024,0,31.38,60.13,1009.11,10.21,175.29,282.67,50.45,0,0,1.55,1.52,0
4/1/2024,0,31.64,64.17,1006.33,11.98,182.17,268.71,50.25,0,0,1.51,1.56,0
4/2/2024,0.4,31.69,63.63,1004.78,12.42,178.46,271.17,50.25,0,0,1.51,1.56,0
4/3/2024,0.1,31.67,64.00,1005.54,13.01,173.29,278.17,50.15,0,0,1.49,1.58,0
4/4/2024,0,31.88,62.58,1005.83,11.39,165.04,281.54,49.85,0,0,1.44,1.63,0
4/5/2024,0,32.11,62.58,1004.83,10.21,180.88,273.08,49.85,0,0,1.44,1.63,0
4/6/2024,0,32.87,53.13,1003.61,12.06,181.71,291.71,49.75,0,0,1.42,1.65,0
4/7/2024,0,33.43,48.63,1003.07,14.95,168.29,296.13,50.95,2791,250,1.65,1.42,0
4/8/2024,0,31.22,64.08,1006.19,16.05,120.46,273.58,51.35,2286,1125,1.74,1.33,0
4/9/2024,0.3,31.85,60.38,1007.39,12.55,118.42,268.54,51.35,0,2353,1.74,1.33,0
4/10/2024,0,31.40,60.79,1007.29,10.68,110.42,282.42,51.25,2217,2518,1.71,1.36,0
4/11/2024,0.4,31.81,64.67,1007.58,10.79,123.17,261.38,51.05,2300,2786,1.67,1.4,0
4/12/2024,1.4,31.10,63.29,1007.64,11.46,126.00,208.88,50.75,2083,2824,1.61,1.46,0
4/13/2024,0.8,32.00,61.38,1007.23,9.26,136.17,260.58,50.75,2081,2824,1.61,1.46,0
4/14/2024,0,32.12,62.83,1007.61,10.20,133.29,277.79,50.55,1913,2607,1.57,1.5,0
4/15/2024,0,32.41,60.50,1007.49,9.44,162.79,276.29,50.25,1763,2619,1.51,1.56,0
4/16/2024,0,33.29,50.29,1005.86,10.59,194.25,288.25,50.05,1787,2619,1.47,1.6,0
4/17/2024,0,34.04,51.17,1004.66,7.80,183.46,278.42,49.85,2156,2619,1.44,1.63,0
4/18/2024,0,34.23,54.96,1003.40,8.45,193.46,282.54,50.85,4286,2619,1.63,1.44,0
4/19/2024,0,34.01,61.29,1002.05,11.40,176.96,275.88,52.15,6716,2619,1.89,1.18,0
4/20/2024,0,34.16,59.58,1002.62,8.99,170.33,230.42,52.55,3973,2619,1.95,1.12,0
4/21/2024,0,33.37,65.83,1003.28,9.39,164.00,268.00,52.55,2879,2619,1.95,1.12,0
4/22/2024,0,33.29,58.71,1003.94,10.93,175.33,287.21,52.55,2409,2640,1.95,1.12,0
4/23/2024,0.2,32.93,58.25,1003.60,9.72,163.92,279.42,52.35,2145,2648,1.92,1.15,0
4/24/2024,0,33.38,58.33,1002.99,9.30,169.33,286.92,52.35,1957,2598,1.92,1.15,0
4/25/2024,0,33.41,63.13,1003.24,11.43,164.71,282.08,51.15,1980,2441,1.89,1.18,0
4/26/2024,0,33.45,61.08,1003.16,11.10,161.67,268.79,52.35,2079,1986,1.92,1.15,0
4/27/2024,0,33.61,63.46,1003.34,8.73,163.29,262.13,52.35,2079,1986,1.92,1.15,0
4/28/2024,0,33.83,59.33,1003.53,12.42,172.42,292.63,52.35,2459,2285,1.92,1.15,0
4/29/2024,0,33.64,59.33,1004.85,11.54,158.08,284.29,52.25,1816,1862,1.91,1.16,0
4/30/2024,0,33.35,58.50,1002.84,13.87,179.83,290.79,52.25,1816,1862,1.91,1.16,0
5/1/2024,0,35.23,58.58,999.81,13.88,178.75,270.21,52.25,1816,1862,1.91,1.16,0
5/2/2024,0,35.04,62.21,1000.13,15.91,172.54,268.75,53.25,1275,12,2.08,0.99,0
5/3/2024,0,34.99,62.46,1001.30,12.20,147.38,273.29,53.55,776,27,2.16,0.91,0
5/4/2024,0,34.18,67.54,1002.08,14.11,153.54,263.17,53.65,288,29,2.1,0.97,0
5/5/2024,15.2,34.04,66.04,1001.03,13.29,172.71,279.67,53.65,0,29,2.18,0.89,0
5/6/2024,0,34.74,65.92,1001.64,14.56,167.63,271.29,53.55,0,29,2.16,0.91,0
5/7/2024,53,29.73,80.00,1005.23,12.81,164.54,139.88,53.45,0,29,2.14,0.94,0
5/8/2024,0.1,31.54,65.88,1004.56,9.24,162.83,270.58,53.45,0,29,2.13,0.94,0
5/9/2024,2.6,30.69,74.08,1004.22,10.44,147.75,245.42,53.35,0,29,2.11,0.96,0
5/10/2024,0.9,30.53,71.42,1004.81,8.30,147.54,236.79,53.35,0,29,2.11,0.96,0
5/11/2024,0.1,31.87,69.92,1005.54,10.52,154.83,256.83,53.25,0,29,2.08,0.99,0
5/12/2024,1.8,32.68,68.00,1005.33,10.26,155.29,257.50,53.25,0,29,2.08,0.99,0
5/13/2024,3.7,31.27,72.17,1005.05,5.05,180.50,237.21,53.25,0,29,2.08,0.99,0
5/14/2024,6.3,30.30,77.88,1005.07,7.03,134.71,186.00,53.25,0,29,2.08,0.99,0
5/15/2024,6.1,30.36,74.75,1005.68,8.08,100.96,213.08,53.05,0,29,2.03,1.04,0
5/16/2024,44.8,27.28,88.96,1006.48,7.29,143.92,107.50,52.95,0,11,2.01,1.06,0
5/17/2024,31.3,27.53,85.58,1004.95,7.79,109.58,131.25,52.95,0,0,2.01,1.06,0
5/18/2024,11.6,27.84,86.92,1003.40,5.86,151.58,158.46,52.95,0,0,2.01,1.06,0
5/19/2024,16.7,29.20,80.79,1001.66,7.43,120.50,224.42,52.95,0,0,2.01,1.06,0
5/20/2024,30.2,29.07,81.83,1001.33,5.68,133.83,166.13,53.15,232,0,2.05,1.02,0
5/21/2024,12.9,29.47,77.79,1001.10,8.68,137.88,137.25,53.55,995,0,2.16,0.91,0
5/22/2024,10.8,30.70,76.96,1000.04,9.83,117.96,230.21,53.85,787,0,2.23,0.84,0
5/23/2024,0.1,32.03,70.58,998.15,9.25,118.67,244.13,54.04,741,0,2.28,0.79,0
5/24/2024,10.5,31.08,75.96,996.96,7.47,160.00,167.83,54.25,868,0,2.33,0.74,0
5/25/2024,40.1,29.54,85.08,996.41,7.00,122.21,72.71,54.25,868,0,2.33,0.74,0
5/26/2024,0,34.70,58.13,995.11,11.25,241.38,237.67,54.75,748,0,2.47,0.6,0
5/27/2024,0,36.15,44.63,995.10,15.38,269.96,261.58,54.75,167,0,2.47,0.6,0
5/28/2024,0.7,36.11,45.08,996.16,14.66,265.96,269.04,54.75,0,0,2.47,0.6,0
5/29/2024,0,36.38,42.54,996.42,12.93,249.88,277.04,54.75,0,0,2.47,0.6,0
5/30/2024,0,36.62,47.46,997.28,9.43,235.13,279.96,54.75,0,0,2.47,0.6,0
5/31/2024,0,36.53,53.79,998.20,7.73,207.92,278.83,54.65,0,0,2.44,0.63,0
6/1/2024,0.1,34.89,65.50,1000.13,13.20,125.38,263.33,54.55,0,0,2.41,0.66,0
6/2/2024,59,30.87,79.25,1002.39,7.92,175.17,115.67,54.55,0,0,2.41,0.66,0
6/3/2024,6.6,30.23,75.79,1002.96,7.30,269.04,128.46,54.45,0,0,2.39,0.68,0
6/4/2024,2.3,32.26,64.92,1002.68,8.34,180.54,166.75,54.45,0,0,2.39,0.68,0
6/5/2024,41,29.35,84.08,1003.39,7.68,236.08,168.33,54.45,0,0,2.39,0.68,0
6/6/2024,16.6,28.81,81.79,1003.63,6.64,209.83,154.58,54.35,0,0,2.37,0.7,0
6/7/2024,9.2,28.48,82.13,1002.63,8.31,219.00,173.75,54.35,0,0,2.37,0.7,0
6/8/2024,1.9,28.68,78.71,1001.93,8.49,209.21,134.00,54.15,0,0,2.31,0.76,0
6/9/2024,0.8,29.51,73.17,1000.99,11.80,206.38,245.75,54.05,0,0,2.28,0.79,0
6/10/2024,1.9,29.36,75.04,1000.58,9.98,223.21,175.75,53.95,0,0,2.26,0.81,0
6/11/2024,0.4,30.35,66.88,1000.35,12.61,256.42,156.33,53.95,0,0,2.26,0.81,0
6/12/2024,9.5,30.21,70.33,1001.37,11.92,262.33,204.79,53.85,0,0,2.83,0.84,0
6/13/2024,8.1,30.51,69.67,1001.68,11.10,269.79,202.04,53.65,0,0,2.18,0.89,0
6/14/2024,12,30.85,66.88,1000.87,10.86,251.50,218.54,53.55,0,0,2.16,0.91,0
6/15/2024,3.9,31.34,66.71,1000.20,10.45,264.83,230.92,53.55,0,0,2.16,0.91,0
6/16/2024,0.4,32.10,59.04,1001.23,11.12,237.38,223.83,53.55,0,0,2.16,0.91,0
6/17/2024,1.1,31.84,64.79,1001.52,10.16,232.29,217.29,53.15,0,0,2.05,1.02,0
6/18/2024,8.3,32.67,62.50,1000.42,9.77,233.33,244.54,53.05,0,0,2.03,1.04,0
6/19/2024,1.3,31.16,67.38,999.57,9.61,237.08,235.92,53.05,0,0,2.03,1.04,0
6/20/2024,0,32.04,58.96,999.31,10.49,233.58,212.42,53.25,324,0,2.08,0.99,0
6/21/2024,3.1,31.02,66.25,999.23,10.75,218.42,205.63,53.35,416,0,2.11,0.96,0
6/22/2024,2.4,29.51,73.04,998.12,8.32,294.25,152.63,53.45,185,0,2.13,0.94,0
6/23/2024,3.9,30.37,71.17,997.95,6.49,185.29,205.71,53.45,139,0,2.13,0.94,0
6/24/2024,0.4,31.71,66.17,997.29,8.21,207.46,266.13,53.45,139,0,2.13,0.94,0
6/25/2024,6.6,32.19,62.54,996.84,9.93,199.92,237.58,53.45,139,0,2.13,0.94,0
6/26/2024,13.4,29.65,76.63,997.33,8.99,215.29,171.08,53.45,139,0,2.13,0.94,0
6/27/2024,23,26.64,91.88,999.38,10.27,236.71,52.25,53.35,0,0,2.11,0.96,0
6/28/2024,12.4,28.34,81.63,1000.37,9.54,236.17,175.50,53.25,0,0,2.08,2.99,0
6/29/2024,0,29.78,73.71,1001.03,8.12,261.17,164.21,53.15,0,0,2.05,1.02,0
6/30/2024,2.1,28.83,81.75,1002.15,6.77,207.33,150.75,53.05,0,0,2.03,1.04,0
7/1/2024,12.4,27.96,84.83,1001.65,8.85,233.54,115.29,53.25,324,0,2.08,0.99,0
7/2/2024,0,29.57,69.96,1000.26,12.16,238.54,187.88,53.25,590,0,2.08,0.99,0
7/3/2024,1.3,29.76,73.83,1000.67,10.09,245.63,254.46,53.25,0,0,2.08,0.99,0
7/4/2024,0,29.96,71.92,1001.46,10.10,235.13,245.54,53.25,0,0,2.08,0.99,0
7/5/2024,1.7,30.03,70.71,1000.40,10.88,239.71,240.42,53.15,0,0,2.05,1.02,0
7/6/2024,14.3,27.47,84.25,1000.07,12.99,223.54,193.67,53.15,0,0,2.05,1.02,0
7/7/2024,10.9,27.06,86.75,1000.26,9.70,231.00,99.00,53.35,0,0,2.11,0.96,0
7/8/2024,7.9,28.20,77.92,999.41,9.12,232.50,199.50,54.25,602,0,2.33,0.74,0
7/9/2024,29.4,26.90,88.88,1001.23,7.68,208.63,114.42,55.55,2650,0,2.69,0.38,0
7/10/2024,1.7,29.03,78.54,1003.03,7.72,208.50,224.46,56.65,4155,0,2.98,0.09,0
7/11/2024,1.5,29.26,76.50,1001.84,11.83,236.54,194.63,57.05,4902,1603,3.07,0,0
7/12/2024,3.7,28.93,77.04,999.83,9.68,257.42,201.58,57.05,4801,3725,3.07,0,0
7/13/2024,47.9,26.35,91.88,999.26,11.64,245.33,46.04,57.05,4653,4653,3.07,0,0
7/14/2024,14.3,26.27,89.71,997.37,13.66,245.50,81.46,57.05,4653,4653,3.07,0,0
7/15/2024,15.6,26.42,88.83,996.24,13.27,236.96,122.54,57.05,6675,6675,3.07,0,0
7/16/2024,11.3,27.48,84.63,996.76,10.65,236.46,154.17,57.05,6675,6675,3.07,0,0
7/17/2024,14.6,27.52,84.83,998.35,12.06,250.21,186.79,57.05,8193,8193,3.07,0,0
7/18/2024,23.4,26.95,86.88,997.74,14.35,261.04,87.17,56.85,7617,7617,3.03,0.04,0
7/19/2024,61.1,25.50,90.38,996.30,20.06,265.67,34.42,56.75,6064,6596,3,0.07,0
7/20/2024,27.4,25.52,90.38,997.28,17.89,255.71,62.33,57.05,4874,5163,3.07,0,0
7/21/2024,20.7,26.35,88.13,998.68,13.82,239.00,99.13,57.05,8275,7453,3.07,0,0
7/22/2024,6.2,27.13,85.46,1000.38,14.05,244.88,118.88,57.05,12561,12561,3.07,0,0
7/23/2024,5.1,27.35,82.08,1000.93,15.28,250.42,135.13,57.05,9246,9512,3.07,0,0
7/24/2024,5.1,26.72,85.63,999.12,14.17,248.29,95.38,57.05,7826,7560,3.07,0,0
7/25/2024,4.2,27.39,82.21,997.51,15.51,254.96,168.29,56.95,7723,7723,3.05,0.02,0
7/26/2024,3,27.15,80.13,997.69,16.87,265.83,142.58,56.65,4630,4896,2.98,0.09,0
7/27/2024,6.9,27.34,80.96,998.00,16.91,268.54,103.96,56.65,38221,4031,2.98,0.09,0
7/28/2024,0.8,28.68,77.58,996.79,13.60,250.50,270.75,56.25,4693,4693,2.88,0.19,0
7/29/2024,1.2,29.39,74.21,997.06,11.60,238.83,260.75,56.25,2955,4031,2.88,0.19,0
7/30/2024,21.2,28.72,79.46,1000.12,11.19,229.21,191.67,56.45,5197,4654,2.93,0.14,0
7/31/2024,1.3,28.69,77.63,1001.13,10.90,252.33,174.96,56.45,6596,6052,2.93,0.14,0
8/1/2024,0,28.80,76.29,1001.18,12.42,250.13,195.79,56.55,9581,9581,2.96,0.11,0
8/2/2024,6.7,28.07,79.25,1001.33,11.45,247.71,124.08,56.95,14875,14609,3.05,0.02,0
8/3/2024,1.5,29.10,72.67,1002.34,11.88,247.96,205.21,57.05,16352,15276,3.07,0,0
8/4/2024,0.3,29.60,72.79,1002.65,10.91,249.29,269.21,56.25,12913,12647,2.89,0.18,0
8/5/2024,0.4,29.32,77.58,1003.14,6.78,254.33,229.92,54.85,8006,10159,2.49,0.58,0
8/6/2024,5,27.67,85.00,1002.43,6.75,253.79,95.29,54.05,6632,11157,2.28,0.79,1
8/7/2024,8,26.58,88.46,1002.51,11.32,262.21,122.25,57.05,150977,150977,3.07,0,1
8/8/2024,6.9,27.73,82.08,1003.05,9.11,264.25,200.96,57.05,305293,305293,3.07,0,1
8/9/2024,0.1,28.83,75.75,1003.60,9.36,280.33,258.08,57.05,275468,275468,3.07,0,1
8/10/2024,0,29.25,77.58,1003.43,8.05,260.75,271.21,57.05,270199,270199,3.07,0,1
8/11/2024,0.1,29.71,74.88,1001.83,7.55,267.58,264.79,57.05,292196,292196,3.07,0,1
8/12/2024,2,29.85,76.63,1001.76,7.23,191.92,268.29,57.05,243723,243723,3.07,0,1
8/13/2024,0.5,29.64,75.46,1002.49,8.11,210.25,262.21,57.05,79894,79894,3.07,0,0
8/14/2024,0.9,29.50,79.92,1002.55,5.70,175.08,237.79,57.05,53415,53415,3.07,0,0
8/15/2024,0.9,29.88,75.96,1001.68,5.75,176.38,256.17,57.05,17345,17345,3.07,0,0
8/16/2024,4.4,29.57,79.21,1001.08,6.76,165.71,217.50,57.05,16235,16235,3.07,0,0
8/17/2024,1.4,30.10,74.08,1001.97,5.34,192.96,258.42,57.05,32305,32266,3.07,0,0
8/18/2024,2.5,30.51,73.17,1002.56,4.16,181.50,260.92,57.05,56604,56604,3.07,0,0
8/19/2024,25.4,28.48,84.29,1002.36,4.04,169.63,172.67,57.05,49303,49303,3.07,0,0
8/20/2024,0.9,29.54,77.75,1002.12,5.69,164.92,250.04,57.05,39363,39363,3.07,0,0
8/21/2024,0.8,30.01,73.38,1003.19,11.68,168.79,250.00,57.05,36183,36183,3.07,0,0
8/22/2024,18.7,28.02,86.33,1003.45,6.01,175.63,137.63,57.05,38112,38112,3.07,0,0
8/23/2024,4.2,28.66,83.33,1003.85,6.13,178.29,156.79,57.05,35650,35650,3.07,0,0
8/24/2024,3.5,28.50,79.83,1003.62,10.28,220.42,123.67,57.05,35270,35270,3.07,0,0
8/25/2024,1.4,28.74,74.25,1002.83,12.54,241.46,234.71,57.05,37095,37095,3.07,0,0
8/26/2024,0.2,29.81,63.67,1001.88,13.64,253.83,218.54,57.05,36338,36338,3.07,0,0
8/27/2024,0.1,30.18,63.04,1003.16,11.52,265.13,274.21,57.05,36613,36613,3.07,0,0
8/28/2024,1.5,29.09,68.46,1003.34,10.34,265.67,167.21,57.05,59218,59218,3.07,0,0
8/29/2024,1.4,28.60,69.58,1001.17,11.44,289.33,80.75,57.05,331829,331829,3.07,0,0
8/30/2024,45.2,25.90,91.13,1000.83,13.12,284.08,50.79,57.05,201840,201840,3.07,0,0
8/31/2024,186,25.10,91.50,998.50,19.61,281.17,29.83,57.05,348168,348168,3.07,0,1
9/1/2024,93.6,25.85,84.79,997.59,19.33,266.13,101.46,57.05,783996,783996,3.07,0,1
9/2/2024,0.1,27.25,74.92,1000.06,10.35,217.54,134.58,57.05,1143201,1143201,3.07,0,1
9/3/2024,46,26.88,84.25,1002.07,8.83,214.46,136.79,57.05,661335,661335,3.07,0,1
9/4/2024,18.6,26.52,86.88,1001.76,14.33,267.88,74.88,57.05,300767,300767,3.07,0,1
9/5/2024,7.9,27.33,84.67,1000.73,12.05,273.50,174.88,57.05,135452,135452,3.07,0,1
9/6/2024,11.4,27.79,82.04,1001.00,13.21,287.79,194.75,57.05,146479,146745,3.07,0,1
9/7/2024,24.7,27.06,85.58,1001.58,14.50,286.83,147.25,57.05,267152,267152,3.07,0,1
9/8/2024,31,25.65,91.13,1001.69,15.75,277.88,60.25,57.05,450442,450442,3.07,0,1
9/9/2024,16.7,26.15,87.08,999.58,16.77,266.21,103.75,57.05,347330,347330,3.07,0,1
9/10/2024,0,28.42,74.21,999.56,13.23,251.42,252.83,57.05,200043,205867,3.07,0,1
9/11/2024,0,28.50,73.38,1001.73,11.33,256.50,266.00,57.05,255540,255540,3.07,0,1
9/12/2024,0,28.31,71.83,1003.24,11.39,262.83,248.50,57.05,58982,58982,3.07,0,1
9/13/2024,0,28.26,69.83,1002.91,11.90,269.79,255.21,57.05,122668,127112,3.07,0,0
9/14/2024,0,28.22,71.00,1002.11,11.94,285.04,260.96,57.05,74283,74283,3.07,0,0
9/15/2024,0,28.62,68.13,1001.97,11.98,284.00,266.71,57.05,68380,68380,3.07,0,0
9/16/2024,0.1,28.09,71.75,1002.11,13.75,282.75,190.08,57.05,65777,65777,3.07,0,0
9/17/2024,0,28.91,67.71,1001.73,12.96,282.38,266.00,57.05,59054,59054,3.07,0,0
9/18/2024,0,28.72,70.25,1001.55,8.92,272.71,267.71,57.05,56501,56502,3.07,0,0
9/19/2024,0.1,29.13,71.42,1001.92,7.43,271.83,267.92,57.05,54027,54027,3.07,0,0
9/20/2024,11.2,28.91,79.83,1001.85,7.01,265.00,205.71,57.51,29696,29696,3.07,0,0
9/21/2024,18.6,27.51,85.25,1002.28,8.48,263.13,188.00,57.05,32687,29274,3.07,0,0
9/22/2024,7.8,27.98,84.13,1001.21,8.69,287.54,206.50,57.05,33614,33614,3.07,0,0
9/23/2024,12.9,27.31,87.54,1000.93,7.20,248.58,152.46,57.05,34637,34637,3.07,0,0
9/24/2024,8.2,26.99,87.96,1000.12,6.53,258.33,149.75,57.05,43566,43566,3.07,0,0
9/25/2024,8.7,27.41,85.58,1000.06,7.64,229.92,154.17,57.05,44743,44743,3.07,0,0
9/26/2024,5,28.03,81.50,1000.95,10.27,206.04,202.29,57.05,57412,57412,3.07,0,0
9/27/2024,23.2,27.63,84.33,1003.90,7.31,177.42,165.67,57.05,57217,57217,3.07,0,0
9/28/2024,2.2,27.86,85.83,1005.92,6.68,180.21,211.46,57.05,59627,59627,3.07,0,0
9/29/2024,2.5,28.08,84.79,1007.02,6.28,168.13,203.71,57.05,32448,31448,3.07,0,0
9/30/2024,0.6,28.50,81.38,1006.73,7.43,192.83,243.67,57.05,37811,37811,3.07,0,0
10/1/2024,0.4,28.72,81.21,1004.86,6.44,197.67,248.13,57.05,38806,38806,3.07,0,0
10/2/2024,0,29.53,78.21,1004.32,5.28,217.38,257.92,57.05,34503,34503,3.07,0,0
10/3/2024,0.4,30.05,75.21,1003.41,9.20,261.38,250.83,57.05,30878,30878,3.07,0,0
10/4/2024,0.5,30.04,71.42,1003.74,8.09,274.50,252.92,57.05,30338,30338,3.07,0,0
10/5/2024,0,29.50,74.25,1004.55,6.65,253.54,250.79,57.05,53030,53030,3.07,0,0
10/6/2024,0.4,29.28,76.00,1005.74,4.97,139.33,239.33,57.05,31719,31719,3.07,0,0
10/7/2024,9.3,27.54,82.00,1007.68,6.12,80.67,214.63,57.05,35630,35630,3.07,0,0
10/8/2024,6.5,27.08,84.67,1008.31,6.34,82.21,162.21,57.05,35282,35282,3.07,0,0
10/9/2024,4.9,27.10,85.63,1006.70,7.38,93.42,183.13,57.05,38472,38472,3.07,0,0
10/10/2024,16.4,26.74,87.17,1005.65,8.78,104.88,174.13,57.05,37968,37968,3.07,0,0
10/11/2024,3.7,26.55,87.00,1005.73,8.81,105.71,133.71,57.05,37515,37512,3.07,0,0
10/12/2024,2.1,27.24,84.83,1006.71,6.91,113.00,190.63,57.05,39914,39914,3.07,0,0
10/13/2024,1,27.47,85.17,1006.64,6.13,80.71,223.67,57.05,41002,41002,3.07,0,0
10/14/2024,12.2,26.03,90.00,1006.53,7.50,84.50,87.25,57.05,35885,35885,3.07,0,0
10/15/2024,4.4,26.90,87.25,1006.12,8.49,84.75,150.25,57.05,39822,39822,3.07,0,0
10/16/2024,3.3,26.53,88.08,1005.27,9.92,61.33,113.54,57.05,39822,39822,3.07,0,0
10/17/2024,9.6,26.86,88.00,1005.31,11.97,79.83,162.54,57.05,39822,39822,3.07,0,0
10/18/2024,3.8,26.78,88.63,1006.00,8.32,88.67,149.13,57.05,61072,61072,3.07,0,0
10/19/2024,7.3,26.66,88.75,1007.25,7.36,71.46,160.08,57.05,70549,70549,3.07,0,0
10/20/2024,4.2,27.11,85.88,1008.15,7.01,67.00,187.21,57.05,118047,118047,3.07,0,0
10/21/2024,3.7,26.81,86.13,1008.22,5.40,65.29,219.04,57.05,200314,200314,3.07,0,0
10/22/2024,0.4,27.75,80.42,1007.73,4.49,188.46,233.38,57.05,193666,193666,3.07,0,0
10/23/2024,0,27.98,74.29,1006.08,8.51,270.71,244.38,57.05,65452,65452,3.07,0,0
10/24/2024,0,27.54,62.08,1004.97,9.83,300.00,242.25,57.05,32077,32077,3.07,0,0
10/25/2024,0.3,27.59,63.17,1004.66,10.01,290.67,243.21,57.05,224283,224283,3.07,0,0
10/26/2024,0,28.39,63.04,1004.31,9.98,308.75,233.33,57.05,137433,137433,3.07,0,0
10/27/2024,0,28.18,62.00,1003.99,7.63,284.50,246.08,57.05,56336,56336,3.07,0,0
10/28/2024,0,28.16,67.79,1004.00,4.84,207.75,236.79,57.05,49217,49217,3.07,0,0
10/29/2024,1,28.12,74.96,1005.53,3.81,183.13,226.54,57.05,49535,49535,3.07,0,0
10/30/2024,6.4,26.83,85.67,1006.85,4.96,158.67,186.63,57.05,49931,49931,3.07,0,0
10/31/2024,2.2,27.47,80.33,1008.08,5.48,97.25,215.83,57.05,48761,48599,3.07,0,0
11/1/2024,0.1,27.80,73.88,1009.07,5.45,115.88,224.33,57.05,31172,31172,3.07,0,0
11/2/2024,0.2,27.85,75.75,1009.43,4.33,119.83,217.63,57.05,31172,31172,3.07,0,0
11/3/2024,0,28.05,71.88,1009.42,6.42,78.08,204.63,57.05,37935,37935,3.07,0,0
11/4/2024,0,27.58,71.42,1008.63,6.31,85.25,222.08,57.05,41560,41560,3.07,0,0
11/5/2024,0,27.80,64.17,1008.79,6.07,133.33,234.29,57.05,37935,37935,3.07,0,0
11/6/2024,0,28.04,67.25,1008.85,6.91,114.54,227.46,57.05,26596,26596,3.07,0,0
11/7/2024,0,28.17,69.58,1008.94,6.73,69.88,222.88,57.05,22267,22267,3.07,0,0
11/8/2024,0.3,28.17,71.08,1009.08,7.42,89.25,205.54,57.05,14713,14713,3.07,0,0
11/9/2024,0.2,28.10,69.13,1009.02,7.33,57.38,219.08,57.05,14713,14713,3.07,0,0
11/10/2024,0.1,27.93,64.96,1008.72,6.59,117.42,223.33,57.05,14493,14493,3.07,0,0
11/11/2024,0,28.12,60.38,1007.95,8.34,128.38,217.75,57.05,14738,14738,3.07,0,0
11/12/2024,4.3,26.84,79.46,1007.93,10.62,73.17,127.46,57.05,14300,14300,3.07,0,0
11/13/2024,1.7,26.50,83.50,1007.61,9.30,80.04,182.25,57.05,12861,12861,3.07,0,0
11/14/2024,2.7,26.74,83.21,1008.73,9.93,71.71,170.00,57.05,12861,12861,3.07,0,0
11/15/2024,1.1,27.01,81.21,1009.13,8.44,87.42,169.38,56.55,10012,10544,2.96,0.11,0
11/16/2024,0.2,27.53,74.83,1008.45,6.93,77.46,211.13,56.75,9564,10374,3,0.07,0
11/17/2024,0.4,27.19,72.42,1008.66,7.95,82.13,193.83,57.05,12683,12162,3.07,0,0
11/18/2024,0,26.31,66.33,1009.52,8.13,79.58,220.08,57.05,12393,11571,3.07,0,0
11/19/2024,0,25.71,64.08,1010.38,6.31,75.75,226.17,57.05,11098,11098,3.07,0,0
11/20/2024,0,25.50,64.71,1010.00,6.50,87.04,211.54,57.05,10938,10938,3.07,0,0
11/21/2024,0,25.58,63.58,1009.68,5.77,87.17,223.42,57.05,9882,9882,3.07,0,0
11/22/2024,0,25.85,61.13,1009.44,5.67,93.13,227.33,56.75,9308,9574,3,0.07,0
11/23/2024,0,26.25,63.13,1010.14,4.68,140.79,220.25,56.55,8468,9024,2.96,0.11,0
11/24/2024,0,26.36,66.42,1010.02,5.83,60.42,216.04,56.85,8398,8918,3.03,0.04,0
11/25/2024,0,26.00,62.38,1009.53,8.33,58.42,193.38,56.95,10155,9345,3.05,0.02,0
11/26/2024,0,26.96,57.33,1008.54,11.17,57.71,146.25,57.05,9642,9376,3.07,0,0
11/27/2024,0,25.93,54.83,1007.70,11.48,52.08,191.83,57.05,9147,8881,3.07,0,0
11/28/2024,0,25.73,52.04,1007.12,9.53,60.13,205.25,57.05,7892,7892,3.07,0,0
11/29/2024,0.9,26.11,65.21,1006.67,12.33,55.21,111.17,57.05,7789,7789,3.07,0,0
11/30/2024,8.2,25.53,83.54,1004.97,15.42,41.42,67.63,57.05,7744,7744,3.07,0,0
12/1/2024,9,25.40,88.17,1003.83,17.00,60.21,119.54,56.95,6560,7092,3.05,0.02,0
12/2/2024,1.1,26.22,84.29,1005.06,13.85,82.00,132.29,57.05,7324,7058,3.07,0,0
12/3/2024,3.8,26.43,83.46,1007.86,10.73,91.25,133.58,57.05,9994,9728,3.07,0,0
12/4/2024,1.2,26.35,83.71,1008.54,9.71,83.67,139.88,57.05,4885,4885,3.07,0,0
